feature,real_q0.01,synthetic_q0.01,abs_diff_q0.01,real_q0.05,synthetic_q0.05,abs_diff_q0.05,real_q0.95,synthetic_q0.95,abs_diff_q0.95,real_q0.99,synthetic_q0.99,abs_diff_q0.99
0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3400000000000034,0.3999999999999986,0.05999999999999517
0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3999999999999986,0.6000000000000014
20,0.0,0.0,0.0,0.0,0.0,0.0,28.0,32.0,4.0,34.72000000000003,35.19999999999999,0.47999999999996135
56,16.0,16.0001692,0.00016919999999842616,26.400000000000002,17.936287,8.463713000000002,113.59999999999997,127.04246,13.44246000000004,121.44000000000005,131.248472,9.808471999999938
52,0.0,0.0,0.0,0.0,0.0,0.0,66.79999999999998,90.08496,23.284960000000012,78.80000000000007,91.643522,12.843521999999936
0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.080000000000041,0.0,4.080000000000041
0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.1,15.92,8.2029402,7.7170597999999995,24.0,10.710561,13.289439,56.0,61.477047,5.477046999999999,61.360000000000014,63.2419354,1.881935399999989
0.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3400000000000034,0.0,0.3400000000000034
0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3400000000000034,0.0,0.3400000000000034
0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3999999999999986,0.6000000000000014
0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,70.79999999999998,52.0,18.799999999999983,78.72000000000003,84.0,5.279999999999973
116,0.0,0.0,0.0,0.0,0.00492428,0.00492428,80.0,110.02345,30.023449999999997,92.0,115.861218,23.861217999999994
0.26,0.0,0.0,0.0,0.0,0.0,0.0,74.79999999999998,120.61792,45.817920000000015,113.5200000000001,131.665776,18.1457759999999
0.27,0.0,0.0,0.0,0.0,0.0,0.0,35.59999999999988,0.0,35.59999999999988,49.360000000000014,51.9997324,2.6397323999999855
0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.1,0.0,0.0,0.0,0.0,0.001084982,0.001084982,56.0,72.184616,16.184616000000005,73.44000000000005,79.3632516,5.9232515999999436
0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3400000000000034,0.3866194799999986,0.04661947999999522
0.30,0.0,0.0,0.0,0.0,0.0,0.0,0.6999999999999957,1.0,0.30000000000000426,1.0,1.0,0.0
0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3400000000000034,0.0,0.3400000000000034
0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3400000000000034,0.0,0.3400000000000034
0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.2,0.0,0.0,0.0,0.0,0.0,0.0,118.79999999999998,116.0,2.799999999999983,130.72000000000003,131.2,0.47999999999996135
64,0.0,0.0,0.0,0.0,0.0,0.0,52.0,53.019947,1.019947000000002,65.44000000000005,55.222884799999996,10.217115200000059
0.35,0.0,0.0,0.0,0.0,0.0,0.0,65.59999999999997,65.31708,0.28291999999996165,70.72000000000003,75.9726484,5.25264839999997
0.36,0.0,0.0,0.0,0.0,0.0,0.0,34.79999999999998,0.0,34.79999999999998,61.360000000000014,20.752667999999925,40.607332000000085
0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0,81.59999999999997,86.30088,4.700880000000041,92.0,91.42426400000001,0.575735999999992
0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3999999999999986,0.6000000000000014
0.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3400000000000034,0.0,0.3400000000000034
0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3400000000000034,0.0,0.3400000000000034
0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.44,0.0,0.0,0.0,0.0,0.0,0.0,34.79999999999998,28.0,6.799999999999983,56.08000000000004,52.0,4.080000000000041
36,0.0,0.01950654626,0.01950654626,12.0,2.0911314,9.9088686,122.79999999999998,117.79205,5.00794999999998,137.44000000000005,147.964498,10.524497999999937
92,0.0,0.0,0.0,0.0,0.0,0.0,58.79999999999998,91.985306,33.18530600000001,85.36000000000001,91.9965516,6.63655159999999
0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.88000000000011,0.0,10.88000000000011
0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.1,0.0,0.0422175734,0.0422175734,5.200000000000001,0.11591442,5.084085580000001,81.59999999999997,91.74358,10.143580000000028,93.36000000000001,93.463678,0.10367799999998795
0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3400000000000034,0.0,0.3400000000000034
0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.53,0.0,0.0,0.0,0.0,0.0,0.0,52.7999999999999,60.0,7.200000000000102,82.72000000000003,83.19999999999999,0.47999999999996135
128,0.0,0.07549380759999999,0.07549380759999999,4.800000000000004,1.4602234,3.339776600000004,84.0,124.79328,40.793279999999996,96.0,126.647764,30.647763999999995
0.54,0.0,0.0,0.0,0.0,0.0,0.0,70.79999999999998,76.185074,5.385074000000017,112.08000000000004,117.662605,5.582604999999958
0.55,0.0,0.0,0.0,0.0,0.0,0.0,17.599999999999966,0.0,17.599999999999966,38.72000000000003,0.0,38.72000000000003
0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.08000000000004,0.0,36.08000000000004
24.2,0.0,0.00018862983799999998,0.00018862983799999998,2.400000000000002,0.021067888,2.378932112000002,58.79999999999998,74.24792,15.44792000000001,77.36000000000001,78.536176,1.176175999999984
0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3400000000000034,0.3999999999999986,0.05999999999999517
0.62,0.0,0.0,0.0,0.0,0.0,0.0,110.79999999999998,72.0,38.79999999999998,129.44000000000005,115.19999999999999,14.240000000000066
24.3,0.0,0.0,0.0,0.0,0.0,0.0,44.0,124.58767,80.58767,105.12000000000057,207.08570999999998,101.9657099999994
36.1,0.0,0.0,0.0,0.0,0.0,0.0,90.79999999999998,109.91241,19.11241000000001,110.72000000000003,115.834605,5.114604999999969
76,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,36.0,48.08000000000004,74.931578,26.85157799999996
0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.440000000000055,0.0,17.440000000000055
100,0.0,0.0,0.0,0.0,0.0,0.0,74.79999999999998,100.74859,25.94859000000001,97.5200000000001,107.661918,10.141917999999905
0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3400000000000034,0.3999589599999986,0.059958959999995176
0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3400000000000034,0.0,0.3400000000000034
0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3400000000000034,0.0,0.3400000000000034
0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3400000000000034,0.0,0.3400000000000034
0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3999999999999986,0.6000000000000014
0.70,0.0,0.0,0.0,0.0,0.0,0.0,82.79999999999998,72.0,10.799999999999983,124.08000000000004,100.79999999999993,23.280000000000115
40.2,0.0,0.0010820754,0.0010820754,0.0,0.77907753,0.77907753,58.79999999999998,179.743,120.94300000000001,128.88000000000045,206.782826,77.90282599999955
28.1,0.0,0.0,0.0,0.0,0.0,0.0,97.59999999999997,103.78621,6.186210000000031,105.36000000000001,107.56906000000001,2.209059999999994
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.68000000000018,0.0,37.68000000000018
0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.1,0.0,0.017190341879999998,0.017190341879999998,0.0,2.0897079,2.0897079,57.599999999999966,79.76937,22.16937000000003,81.36000000000001,93.1112124,11.751212399999986
0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39944329199999856,0.6005567080000014
0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3999999999999986,0.6000000000000014
0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3999999999999986,0.6000000000000014
0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3400000000000034,1.0,0.6599999999999966
0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3999999999999986,0.6000000000000014
0.78,0.0,0.0,0.0,0.0,0.0,0.0,57.19999999999985,32.0,25.199999999999847,80.0,76.0,4.0
48,0.0,0.0,0.0,6.000000000000005,17.088007,11.088006999999996,60.0,98.44755,38.44755000000001,95.04000000000019,120.45628439999999,25.416284399999796
20.1,0.0,0.0006631286399999999,0.0006631286399999999,2.400000000000002,0.43972096,1.960279040000002,102.79999999999998,84.41275,18.38724999999998,109.36000000000001,111.609178,2.2491779999999864
56.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.84000000000026,0.0,25.84000000000026
24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.58346999999997,8.58346999999997
32,0.0,0.00065470764,0.00065470764,3.600000000000003,0.31244984,3.287550160000003,44.0,77.30888,33.30888,64.24000000000012,82.93896,18.69895999999987
0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.6999999999999957,0.0,0.6999999999999957,1.0,0.9974298699999999,0.0025701300000000593
0.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3400000000000034,0.0,0.3400000000000034
0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3400000000000034,0.0,0.3400000000000034
0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0,18.799999999999983,12.0,6.799999999999983,24.0,13.599999999999994,10.400000000000006
44,16.0,16.4584606,0.45846059999999866,32.0,25.018606,6.981394000000002,64.0,78.140785,14.140784999999994,85.36000000000001,85.61144999999999,0.2514499999999771
88.1,0.0,0.48035522399999997,0.48035522399999997,26.400000000000002,3.9256418,22.4743582,102.79999999999998,117.22767,14.42767000000002,121.36000000000001,121.3156324,0.04436760000001527
0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.160000000000082,0.0,8.160000000000082
0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.440000000000055,0.0,5.440000000000055
28.2,8.0,8.4554846,0.45548460000000013,17.200000000000003,15.142471,2.0575290000000024,44.0,47.50435,3.5043500000000023,48.0,47.960524799999995,0.03947520000000537
0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3400000000000034,0.0,0.3400000000000034
0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3400000000000034,0.0,0.3400000000000034
0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3999999999999986,0.6000000000000014
0.94,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,45.68000000000018,25.599999999999994,20.080000000000183
44.1,21.12,13.25692324,7.86307676,32.0,29.499166,2.500834000000001,113.59999999999997,132.61996,19.019960000000026,125.44000000000005,135.247006,9.807005999999944
76.1,0.0,0.0,0.0,0.0,0.0,0.0,76.0,87.726906,11.726906,85.44000000000005,95.167172,9.727171999999939
0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.400000000000205,0.0,20.400000000000205
0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.3,10.56,1.81026752,8.74973248,21.200000000000003,3.1595418,18.040458200000003,70.79999999999998,51.36854,19.43145999999998,113.5200000000001,118.8545944,5.334594399999901
0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.103,0.0,0.0,0.0,0.0,0.0,0.0,28.0,24.0,4.0,37.360000000000014,31.19999999999999,6.160000000000025
44.2,22.560000000000002,14.5658958,7.994104200000002,32.0,20.134394,11.865606,120.0,125.89821,5.898210000000006,145.36,146.923938,1.563937999999979
72,0.0,0.0,0.0,0.0,0.0,0.0,66.79999999999998,71.935646,5.135646000000023,72.0,71.999556,0.0004440000000016653
0.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.5,18.64,16.250860199999998,2.3891398000000024,20.0,18.455645,1.5443549999999995,69.59999999999997,99.45455,29.85455000000003,98.72000000000003,103.023604,4.303603999999979
0.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3400000000000034,1.0,0.6599999999999966
0.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,-4.8420000000000005,-5.04,0.1979999999999995,-1.98,-1.7,0.28,0.9699999999999995,0.9,0.06999999999999951,1.202000000000001,1.0399999999999998,0.16200000000000125
0.0,-1.97,-1.98666332,0.016663319999999926,-0.97,-1.613306,0.6433059999999999,0.0,0.0,0.0,0.0,0.0,0.0
4.5,1.564,1.3000255600000001,0.2639744399999999,2.73,1.4099401,1.3200599,14.159999999999991,19.264713,5.104713000000009,18.05200000000001,19.8004182,1.748418199999989
-2.8,-8.784,-13.6276012,4.8436012,-5.1499999999999995,-13.093248,7.943248000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13600000000000137,0.0,0.13600000000000137
0.0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3,-0.576,-1.48184932,0.9058493200000001,0.2,-0.4693448,0.6693448,1.3,1.6290286,0.3290286,1.5680000000000007,1.67715254,0.1091525399999993
2.5,-5.135999999999999,-8.655763799999999,3.5197637999999998,-2.55,-8.526957,5.976957,2.609999999999999,2.8876834,0.2776834000000008,3.1340000000000003,3.1722104,0.038210399999999645
-2.2,-18.647999999999996,-32.1642378,13.516237800000006,-3.6999999999999997,-21.494474,17.794474,47.48,145.5139,98.03390000000002,92.36800000000032,154.849144,62.481143999999674
19.8,-20.583999999999996,-37.820818,17.236818000000007,-7.009999999999998,-35.651566,28.641566000000005,40.43,49.226425,8.796425,52.43400000000007,58.918779599999986,6.484779599999918
0.8,-2.448,-3.5990083,1.1510083,-1.57,-2.9660811,1.3960810999999997,1.339999999999999,1.7833048,0.44330480000000105,1.6360000000000015,1.8868708,0.2508707999999986
-0.4,-2.7680000000000002,-2.88984252,0.12184251999999995,-1.88,-2.4182727,0.5382727000000003,0.0,0.0,0.0,0.0,0.0,0.0
6.4,0.598,0.412817992,0.18518200799999995,1.86,0.456737,1.4032630000000001,16.219999999999995,16.644913,0.42491300000000365,17.946000000000005,18.735620400000002,0.7896203999999969
-1.3,-12.011999999999999,-12.7059544,0.6939544000000009,-7.01,-8.789003,1.7790029999999994,0.0,0.0,0.0,0.0,0.0,0.0
0.0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13600000000000137,0.0,0.13600000000000137
0.0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7,-0.9059999999999999,-0.785313562,0.1206864379999999,-0.03999999999999995,0.07339605,0.11339604999999996,1.939999999999999,3.1376102,1.197610200000001,2.608000000000004,3.3993672,0.7913671999999958
2.7,-4.07,-4.385541620000001,0.3155416200000003,-2.2,-3.805442,1.605442,3.5999999999999956,5.2330465,1.6330465000000047,6.276000000000005,6.5635226,0.28752259999999463
14.2,-28.942,-41.7208248,12.778824800000002,-16.33,-38.96337,22.63337,47.469999999999985,63.18281,15.712810000000019,58.822000000000024,64.263234,5.441233999999973
37.9,-28.137999999999998,-37.4621848,9.324184800000005,-12.929999999999998,-31.52038,18.590380000000003,62.849999999999994,74.200584,11.350584000000012,68.51200000000004,75.626408,7.114407999999955
-0.2,-1.568,-1.6919482399999999,0.12394823999999982,-1.27,-1.509563,0.23956299999999997,1.8499999999999979,4.1290956,2.2790956000000024,3.384000000000009,4.9663014,1.582301399999991
-0.6,-11.11,-12.0627814,0.952781400000001,-5.6499999999999995,-8.017057,2.367057,0.0,0.0,0.0,0.0,0.0,0.0
4.4,0.0,0.0,0.0,0.0,1.7836335e-05,1.7836335e-05,13.049999999999997,19.92155,6.871550000000003,18.02400000000001,20.4,2.375999999999987
0.0.5,-14.254,-12.4362806,1.8177193999999997,-12.28,-9.388416,2.891584,0.0,0.0,0.0,0.0,0.0,0.0
0.0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.7299999999999918,0.0,1.7299999999999918,4.270000000000001,1.8399999999999934,2.4300000000000077
0.0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,-1.678,-2.1054393,0.4274393000000001,-0.94,-1.2335091,0.2935091000000001,1.2699999999999996,1.9916614,0.7216614000000003,1.704000000000002,2.0994593999999998,0.3954593999999978
0.2,-3.6339999999999995,-6.9983434,3.364343400000001,-1.8,-6.2746725,4.4746725000000005,3.57,6.0816956,2.5116956,5.582000000000008,6.8202789,1.238278899999992
24.7,-56.246,-72.76159,16.515589999999996,-44.2,-61.679386,17.479385999999998,34.05999999999999,51.008167,16.948167000000012,47.64600000000002,52.027208,4.38120799999998
26.2,-42.628,-58.2567672,15.628767199999999,-27.53,-54.45065,26.920650000000002,35.64999999999999,33.685062,1.9649379999999894,51.482000000000006,41.71548639999999,9.766513600000017
-1.0,-1.306,-1.8537727,0.5477726999999999,-0.9,-0.97952217,0.07952216999999995,1.5399999999999991,5.8048296,4.2648296000000006,3.4300000000000153,6.26688698,2.8368869799999845
-5.3,-13.276,-13.9448896,0.6688896,-11.51,-13.0329685,1.522968500000001,0.0,0.0,0.0,0.0,0.0,0.0
1.8,0.0,0.0,0.0,0.0,0.0,0.0,3.6299999999999963,7.3006845,3.6706845000000037,11.008000000000004,11.110761599999998,0.10276159999999379
0.0.8,-12.14,-11.2348922,0.9051077999999997,-10.2,-8.501968,1.6980319999999995,0.0,0.0,0.0,0.0,0.0,0.0
0.0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.7699999999999996,0.0,1.7699999999999996,2.568000000000001,1.748488019999998,0.819511980000003
0.0.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5,-2.102,-2.2998236,0.1978236,-1.44,-1.9255756,0.4855756,-0.23000000000000043,0.9823329,1.2123329000000003,0.44200000000000444,1.2007010799999998,0.7587010799999954
-2.5,-3.436,-3.60296686,0.16696686000000005,-2.7399999999999998,-3.5412326,0.8012326000000001,1.8699999999999994,3.8361976,1.9661976000000008,3.496000000000015,6.38315178,2.8871517799999853
-8.0,-63.434,-96.056114,32.622113999999996,-42.629999999999995,-87.31506,44.68506000000001,5.149999999999981,17.513786,12.363786000000019,21.21800000000003,25.699513399999997,4.481513399999969
-28.5,-52.884,-54.3051948,1.421194800000002,-47.85,-51.631207,3.781207000000002,8.029999999999992,10.250963,2.2209630000000082,10.568,10.6853354,0.11733539999999998
0.5.1,-3.8,-6.89306236,3.0930623600000002,-1.57,-6.052826,4.482825999999999,1.0399999999999991,1.2803361,0.24033610000000083,1.2340000000000004,1.29974978,0.06574977999999954
0.0.11,-2.838,-2.6118128,0.22618720000000003,-1.92,-0.92838794,0.9916120599999999,0.0,0.0,0.0,0.0,0.0,0.0
1.7,0.0,0.0010618567424,0.0010618567424,0.4,0.007294666,0.392705334,12.54,15.437037,2.897037000000001,14.346000000000005,15.5232096,1.177209599999994
-2.7,-10.758,-13.1673208,2.4093208000000015,-6.64,-13.107457,6.4674570000000005,0.0,0.0,0.0,0.0,0.0,0.0
0.0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5100000000000051,0.0,0.5100000000000051
